row_index,Company,TypeName,Inches,Screen_name,Screen_Pixcel,cpu_brand,cpu_name,cpu_speedGHz,Ram,Memory,Gpu_brand,Gpu_name,OpSys,Weight,Price
1017,HP,Notebook,15.6,N/A,1366x768,Intel," Core i3 7100U ",2.40,4,"256GB SSD",Intel," HD Graphics 620",Windows,2.04,41025
1018,Lenovo,Notebook,17.3,"IPS Panel 4K Ultra HD ",3840x2160,Intel," Core i7 6820HQ ",2.70,16,"512GB SSD",Nvidia," Quadro 3000M",Windows,2.4,158135
1019,Toshiba,Notebook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.47,79387
1020,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.43,118761
1021,Dell,"2 in 1 Convertible",15.6,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i3 6100U ",2.30,4,"1TB HDD",Intel," HD Graphics 520",Windows,2.08,42410
1022,Toshiba,Ultrabook,13.3,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.2,84715
1023,HP,Notebook,13.3,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.11,61219
1024,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB SSD",Nvidia," GeForce 930MX",Windows,1.64,63160
1025,Dell,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 6300U ",2.40,8,"500GB HDD",Intel," HD Graphics 520",Windows,2.09,55754
1026,HP,Ultrabook,12.5,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,1.26,83064
1027,HP,Notebook,14.0,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,2.31,63350
1028,HP,Notebook,14.0,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,1.95,56477
1029,Dell,Ultrabook,13.3,"Quad HD+ / Touchscreen ",3200x1800,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.29,86527
1030,HP,Notebook,17.3,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Nvidia," GeForce 930MX",Windows,2.63,57542
1031,HP,Notebook,14.0,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,1.64,51841
1032,Acer,Notebook,15.6,N/A,1366x768,AMD," A9-Series 9420 3",3.00,6,"1TB HDD",AMD," Radeon R5",Windows,2.1,21792
1033,MSI,Gaming,17.3,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050",Windows,2.7,63499
1034,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.95,63670
1035,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.84,65481
1036,HP,Ultrabook,12.5,"Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.26,71875
1037,HP,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,2.04,39534
1038,Toshiba,Ultrabook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6600U ",2.60,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.47,91908
1039,Dell,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 6300U ",2.40,8,"256GB SSD",Intel," HD Graphics 520",Windows,2.09,56634
1040,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.64,53840
1041,Lenovo,"2 in 1 Convertible",15.6,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i7 6500U ",2.50,4,"256GB SSD",Intel," HD Graphics 520",Windows,1.8,45128
1042,Vero,Notebook,14.0,N/A,1366x768,Intel," Atom X5-Z8350 4",1.40,2,"32GB Flash Storage",Intel," HD Graphics 400",Windows,1.45,11231
1043,Toshiba,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,16,"256GB SSD",Nvidia," GeForce 930M",Windows,2.4,75924
1045,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,1.54,53280
1046,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 6300U ",2.40,8,"256GB SSD +  500GB HDD",Intel," HD Graphics 520",Windows,1.84,112066
1047,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.43,78268
1048,MSI,Gaming,17.3,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6820HK ",2.70,16,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 980M",Windows,3.78,82352
1049,Lenovo,Gaming,17.3,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6700HQ ",2.60,16,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 980M",Windows,4.6,122011
1050,Asus,Netbook,11.6,N/A,1366x768,Intel," Celeron Dual Core N3060 ",1.60,4,"16GB Flash Storage",Intel," HD Graphics 400",Other,1.2,15339
1051,Lenovo,Notebook,14.0,"IPS Panel ",2560x1440,Intel," Core i7 6600U ",2.60,16,"256GB SSD",Intel," HD Graphics 520",Windows,1.1,139594
1052,HP,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"1TB HDD",Nvidia," GeForce 940MX",Windows,1.91,52161
1053,Dell,"2 in 1 Convertible",15.6,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i5 7200U ",2.70,8,"256GB SSD",Intel," HD Graphics 620",Windows,2.3,58288
1054,HP,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,2.04,52161
1055,Dell,Ultrabook,13.3,"Quad HD+ / Touchscreen ",3200x1800,Intel," Core i7 7500U ",2.70,16,"1TB SSD",Intel," HD Graphics 620",Windows,1.2,120093
1056,HP,Notebook,15.6,N/A,1366x768,Intel," Core i3 6100U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,2.31,37570
1057,HP,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",N/A,1.96,26587
